cluster_id,id,article_id,model,name,type,entity_id,paragraph,sentence
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45232293,423769,english.all.3class.distsim.crf.ser,Trump,PERSON,167,5,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45273573,423932,english.all.3class.distsim.crf.ser,Trump,PERSON,167,1,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45273590,423932,english.all.3class.distsim.crf.ser,Trump,PERSON,167,3,2
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45234931,423771,english.all.3class.distsim.crf.ser,Lara Trump,PERSON,164473,1,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45234935,423771,english.all.3class.distsim.crf.ser,Trump,PERSON,164473,2,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45234944,423771,english.all.3class.distsim.crf.ser,Trump,PERSON,164473,7,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45240985,423776,english.all.3class.distsim.crf.ser,Trump,PERSON,167,2,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45240988,423776,english.all.3class.distsim.crf.ser,Trump,PERSON,167,3,2
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45241001,423776,english.all.3class.distsim.crf.ser,Trump,PERSON,167,5,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45289265,424080,english.all.3class.distsim.crf.ser,Trump,PERSON,167,13,4
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45354776,424397,english.all.3class.distsim.crf.ser,Trump,PERSON,167,6,2
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45286614,424079,english.all.3class.distsim.crf.ser,Trump,PERSON,167,11,1
63758edf-0cdc-4c6e-bc20-ec1823f54dfb,45234945,423771,english.all.3class.distsim.crf.ser,Trump,PERSON,164473,7,1
63b5931d-d8e8-49f5-9c39-34f6e0a8492a,45301838,424087,english.all.3class.distsim.crf.ser,Ayatollah Ali Khamenei,PERSON,55584,7,1
63b5931d-d8e8-49f5-9c39-34f6e0a8492a,45232270,423769,english.all.3class.distsim.crf.ser,Ali Khamenei,PERSON,7013,3,1
63b5931d-d8e8-49f5-9c39-34f6e0a8492a,45354734,424397,english.all.3class.distsim.crf.ser,Ayatollah Ali Khamenei,PERSON,55584,1,1
63b5931d-d8e8-49f5-9c39-34f6e0a8492a,45350349,424393,english.all.3class.distsim.crf.ser,Ayatollah Ali Khamenei,PERSON,55584,2,1
64a9dae3-1356-444c-8340-5b8dd05ae212,45323299,424239,english.all.3class.distsim.crf.ser,Talia Kaplan,PERSON,710781,9,1
65252639-5a79-43d1-9975-881d03c97f6c,45351577,424394,english.all.3class.distsim.crf.ser,Louis Farrakhan,PERSON,4263,7,1
65717976-cfff-442a-8921-2400450071a5,45296774,424083,english.all.3class.distsim.crf.ser,John Cronin,PERSON,887145,1,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272351,423931,english.all.3class.distsim.crf.ser,Pete Buttigieg,PERSON,61417,10,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45385665,424544,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,385859,7,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272319,423931,english.all.3class.distsim.crf.ser,Pete,PERSON,61417,3,2
67d9eed2-1dae-4c0d-b410-f460e1798715,45351549,424394,english.all.3class.distsim.crf.ser,Pete Buttigieg,PERSON,61417,3,2
67d9eed2-1dae-4c0d-b410-f460e1798715,45351552,424394,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,4,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272305,423931,english.all.3class.distsim.crf.ser,Pete Buttigieg,PERSON,61417,1,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272313,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,2,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272323,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,4,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272328,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,5,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272339,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,7,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272342,423931,english.all.3class.distsim.crf.ser,Pete Buttigieg,PERSON,61417,9,1
67d9eed2-1dae-4c0d-b410-f460e1798715,45272349,423931,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,61417,10,1
